date,fifth-price,fifth-value,first-price,first-value,fourth-price,fourth-value,last2-price,last2-value,last3b-price,last3b-value,last3f-price,last3f-value,near1-price,near1-value,second-price,second-value,third-price,third-value
2010-12-30,20000.00,772680|011981|466592|050821|405772|497756|415719|203820|111420|326524|195177|534105|260245|549350|419962|818941|424569|128141|598950|618878|326437|432585|037649|660835|965328|191625|185455|983927|723370|095276|161188|562296|214744|579913|384387|930473|709665|849972|600507|657896|058628|884427|198793|126812|532914|537651|936713|242415|887504|553779|228474|029246|555108|236447|086153|772724|314933|394513|135146|415727|215213|918577|592186|466058|963742|523275|611534|687874|694233|089682|394492|155279|764198|763420|642676|832007|346512|401666|889315|028463|347051|097807|892559|302680|587573|532444|664766|701181|801861|259807|434783|101336|572328|542946|008665|688327|503983|277524|011254|813140,6000000.00,884112,40000.00,481017|241293|678998|288757|408989|181144|282709|042618|307444|449925|673310|396594|062493|954640|485422|338323|852050|959333|283943|923785|836321|300562|800206|379422|091638|862459|400741|997596|797005|085156|367273|462860|102984|761331|808202|369431|453742|375576|515836|669088|509776|201956|076211|918606|396443|738662|302337|503538|816090|807986,2000.00,49,4000.00,936|153|186|933,4000.00,,100000.00,884111|884113,200000.00,410306|843180|150586|678717|313033,80000.00,719240|073898|524628|138708|532571|258842|213622|894672|308184|685159
2011-01-16,20000.00,142397|594489|804400|146290|137675|223050|607164|235846|327134|218240|824621|730242|016397|165203|324723|517814|876123|762791|619312|565071|884835|097184|746452|860286|142082|827954|644923|853041|385237|786505|732481|035613|429989|836020|291190|320177|925542|343707|806285|273471|369311|789461|861266|332550|607427|491750|805261|681205|750201|431816|063740|926412|307208|870272|470249|114501|563307|582744|959121|349391|895608|536829|844526|070525|853709|955054|202295|308830|583768|240583|558589|661303|685876|075788|642287|429829|192907|067371|746588|483597|785110|949007|527168|392388|598942|284506|141667|526869|619016|216804|268185|308904|333681|030261|366814|666494|881753|770155|446366|821790,6000000.00,281062,40000.00,459507|572693|442540|192969|523240|747686|942586|327297|944683|096287|525003|968151|660337|809906|618802|132193|961482|528991|047870|749168|512757|944187|961974|573104|075206|678722|207161|855291|420059|185288|054434|816721|874314|206547|593257|422246|380479|241436|732292|891190|585354|493888|843111|120209|082728|269975|929354|538789|804733|020046,2000.00,23,4000.00,227|185|758|546,4000.00,,100000.00,281061|281063,200000.00,880649|550799|480104|879243|578585,80000.00,896396|325519|084144|058249|402469|503672|148325|637830|691016|223231
2011-02-01,20000.00,436643|044497|934842|952690|476863|372294|856700|415361|132616|270564|107936|513795|949580|460737|315839|979479|336079|548460|826088|761343|792582|402351|852827|451184|387259|198264|447833|156425|942445|290832|258976|203924|545351|652887|835462|093628|359362|505606|033937|021179|979709|632825|370160|006231|392336|112479|345276|060890|884501|854774|493405|581553|136748|062927|938924|972466|472398|961111|869088|178899|273512|780531|720182|602589|140098|691431|808307|311343|291820|326171|064495|124469|257006|045991|425450|626417|904730|370347|383250|461929|414075|385245|610870|747819|493632|162819|977214|150032|156707|271372|025532|476661|783658|961821|667090|914075|163695|708628|563049|064417,6000000.00,610089,40000.00,990000|287843|147198|863579|723112|437640|637223|746971|203937|037432|649044|977082|362349|524393|972419|617757|948212|709548|926079|778258|446915|440053|474650|811414|005698|311160|340331|648711|529287|752159|580217|792562|029661|402883|639630|695605|837004|538283|881606|094854|462399|076763|989338|841437|262931|400995|453198|417809|908361|107741,2000.00,55,4000.00,596|361|121|432,4000.00,,100000.00,610088|610090,200000.00,779625|203931|139062|882706|831467,80000.00,389485|345432|193020|451675|858829|767800|101357|553853|995140|556197
2011-02-16,20000.00,358988|725382|383540|796462|417405|179579|195932|471884|928631|684387|124501|027709|854971|423902|934219|720824|993807|685460|187020|086557|371881|147870|262585|302768|322823|428527|912850|524193|187332|003094|204708|305085|255678|205336|662454|042506|242001|448138|261615|455461|891852|892426|495079|034110|087329|652519|138070|349222|523457|159212|617819|347514|484528|211727|377903|539192|286876|856215|185482|839015|290482|451371|118172|790098|362064|114525|959075|673565|077930|539995|233119|665395|033179|703698|002459|894054|375424|119174|973759|330765|896740|887067|093642|861027|070772|377231|843412|377265|550255|255812|024202|550921|619164|575359|179905|668411|132325|846614|405689|406973,6000000.00,481746,40000.00,386809|786673|914154|124362|342175|180834|303263|289798|772952|252502|363440|688577|564603|399367|277131|539814|259971|848524|082273|988354|831202|819091|384177|446407|940751|522347|600026|838861|800910|222906|520677|601282|389746|712835|886903|039260|935345|995611|926919|589699|229060|148447|422951|556801|005417|184682|396893|383392|807731|958804,2000.00,27,4000.00,535|510|384|388,4000.00,,100000.00,481745|481747,200000.00,634112|063782|537938|485114|462058,80000.00,696213|603474|212013|261046|541940|198619|409274|876583|504320|937246
2011-03-01,20000.00,581258|170589|962745|078499|523617|067826|938164|414357|384815|449043|817821|711140|552267|037726|828107|814420|936132|850739|308959|859215|562001|413974|885467|828800|234864|775634|272202|950924|056435|012817|891321|332654|277817|621504|442295|413416|759996|632478|603379|596560|860977|610189|413296|835767|404538|591279|109661|341311|370922|326710|768329|522190|152922|537818|104043|121939|382072|833066|188985|338380|227738|446888|109226|114781|257678|879606|526439|990518|769405|368057|219315|542336|982865|029558|053035|231037|409135|480137|242711|552247|669669|366021|108173|482309|940036|567908|412594|487576|625037|797320|773129|938299|307904|472631|341950|002766|670933|561302|720098|956809,6000000.00,656037,40000.00,886430|140019|065015|926668|031435|912101|046899|463658|872815|088854|364729|305614|473978|936699|783016|091091|019119|670705|691514|050188|603701|197154|484659|300474|314701|155498|409823|814975|547790|661477|067560|166271|400102|496337|311236|910999|858282|256765|579567|491198|055121|291632|040425|921912|970556|389523|399521|819205|138152|804409,2000.00,97,4000.00,544|357|926|396,4000.00,,100000.00,656036|656038,200000.00,050761|201514|458306|649068|101795,80000.00,980629|709515|017584|452973|525564|145990|478044|351091|876405|707597
2011-03-16,20000.00,290203|407804|675976|594739|093959|014504|179456|041626|727072|797949|634223|479287|350447|278675|292608|140798|534060|729077|772257|106655|122033|380538|197974|089977|940117|804833|303834|314584|353841|580074|743267|081708|726444|556250|788364|742377|669251|746733|377736|432826|309637|376388|564075|821796|876482|434721|438755|123489|742743|199556|070964|854899|529436|278855|539699|195700|260263|855678|773349|278749|516584|573965|056323|139856|768717|265258|149329|887980|086300|310154|779115|663886|542401|793106|835356|650063|491228|814022|686746|906272|311222|460474|555476|524659|954905|880424|709336|394820|212228|647074|570415|799551|901507|617298|379849|123015|974386|491465|398015|330605,6000000.00,593331,40000.00,582371|635988|240117|196333|527950|594945|218512|596130|718015|373155|190271|822442|798436|875365|141033|302350|109520|966505|841838|836859|823615|889452|486679|203633|435491|489668|230510|593351|318609|983449|415467|474690|964078|677520|925115|115226|038157|090060|741950|586411|180342|828619|191472|353601|406145|235400|984605|521637|500145|076763,2000.00,96,4000.00,209|945|463|737,4000.00,,100000.00,593330|593332,200000.00,727509|620475|678279|957215|963872,80000.00,195315|658310|873666|814158|056925|396696|092029|989882|368250|376977
2011-04-01,20000.00,580701|573055|347149|656187|591072|510355|486531|640689|939687|691437|875668|242811|218637|101097|104501|470869|902352|567845|607614|608743|636191|157810|147664|003173|045675|383840|094144|082073|515131|968325|583979|485932|269189|337301|063970|657610|018785|773620|445234|714620|297918|716699|246195|849076|050386|054945|227709|330291|457326|195061|238429|294382|812139|847454|727323|729739|675104|405632|252980|972774|023585|246097|092936|148127|989865|563348|664812|267591|289870|151091|104042|305110|443026|946416|664565|491104|800720|812137|492079|538883|110961|470915|635100|193282|697274|337985|653608|746980|464121|011760|148686|218359|242148|657114|766404|796875|615993|097118|056965|275448,6000000.00,814931,40000.00,005400|864910|752355|776949|043828|770952|667066|619035|809284|148523|692908|215682|117184|579425|315764|472216|066832|594428|742179|672181|774366|245078|144907|906949|858734|912143|327089|633491|881361|497312|249812|379974|021967|907699|514123|173382|635094|038787|280048|895861|845660|970346|676592|241114|521197|440855|062055|911465|895405|033358,2000.00,01,4000.00,723|584|040|036,4000.00,,100000.00,814930|814932,200000.00,721802|740544|973021|486891|607820,80000.00,629119|168212|592324|274608|227429|954851|031320|193612|961542|441801
2011-04-16,20000.00,235071|010278|946742|416783|422430|065936|945244|904785|388842|921162|146846|664694|541956|043822|351904|647370|954623|026596|480552|558052|747070|922639|938155|934398|682392|990824|627103|030607|956115|564762|930562|115954|603679|060775|760158|939554|081543|882440|377971|654880|453271|365003|987504|700039|793742|560302|386542|202999|706913|111437|628368|424403|270077|240089|510028|344356|456212|408401|993340|378490|362843|485462|277610|216971|174180|753064|719058|353542|269932|190624|188331|037953|774404|271800|030252|547700|902974|608454|746696|876425|304300|019829|619573|009523|788350|854823|383766|302162|470620|035112|040519|853690|941300|235696|209382|555329|180452|458568|731993|785171,6000000.00,825988,40000.00,096358|055681|929384|477402|207491|685336|121671|801823|219022|884777|189706|136237|827203|827624|811879|422405|006052|852304|848062|196014|346445|755919|135688|588495|269779|896208|945442|662922|824495|971378|455223|286624|231396|900466|677998|911484|433802|072347|420077|771990|307398|936949|793810|502557|087227|753087|188043|170144|720694|638800,2000.00,44,4000.00,263|213|397|593,4000.00,,100000.00,825987|825989,200000.00,539050|348938|770053|529248|599386,80000.00,904446|514717|806926|394265|038955|719914|308109|265427|978719|656621
2011-05-02,20000.00,083335|956618|775546|389323|928329|311271|986141|355690|070167|498304|936630|196347|688427|856985|214998|373520|807310|470541|722600|331587|018793|975799|047256|218498|512609|769882|709431|072734|184794|811409|871014|164363|645342|235729|428051|973240|635077|707292|493647|199622|912651|392349|723660|036606|066153|784654|473699|599304|884053|541208|311089|376284|480097|517478|683536|964015|156036|463990|737319|656628|770966|537370|536881|052926|374180|361502|414089|456769|209350|712049|492610|340348|734922|280540|298728|262851|707243|058368|570911|474984|565192|276276|905014|957782|841300|846981|270868|439571|455300|313673|298287|422674|189534|296423|537560|174864|708703|638337|006303|265342,6000000.00,054136,40000.00,855051|765484|937169|818198|261943|011173|378088|127351|028293|087695|929025|578495|760608|407281|277425|139928|860854|916734|521146|769944|247117|715010|953385|961021|772770|877237|403625|575677|393175|591281|252393|774352|917842|622006|798926|673018|205465|286768|562953|384555|237925|780049|014701|785858|942227|302174|902542|081483|961728|824507,2000.00,85,4000.00,421|945|133|524,4000.00,,100000.00,054135|054137,200000.00,033306|217538|990228|409744|761418,80000.00,064262|961341|114165|030783|533529|468141|190891|677530|511365|355917
2011-05-16,20000.00,200451|138062|697133|921849|516984|145902|999429|445419|919072|653753|037943|151933|189923|987382|446289|570836|107832|071594|520855|026796|518855|811930|789498|911754|067748|910269|471016|474831|745567|152038|780518|559332|527969|728910|523087|697504|099955|342812|513847|850130|862661|008381|101326|631597|496143|690886|465987|508786|109834|852407|177653|939048|433971|833004|864593|283007|638673|420447|814647|397135|816152|317941|545195|703971|268060|152393|022419|325861|851816|680002|706102|118491|450760|553474|260944|024974|682359|370827|813567|560988|737595|371902|891306|710157|333021|749670|409412|527462|491608|850819|767393|337461|575431|240732|511304|638266|920109|857122|001216|647253,6000000.00,406417,40000.00,030499|740434|828923|739354|979989|240436|130487|620305|068158|669669|016996|566835|478758|033600|733524|584778|000387|078256|925049|256838|872880|540731|780242|764027|834741|737618|547851|305956|525350|052444|434200|681412|092433|628179|294811|892624|742118|825205|961275|072544|526497|027211|779637|647471|050686|057434|512087|851186|072801|985160,2000.00,05,4000.00,700|044|071|889,4000.00,,100000.00,406416|406418,200000.00,927599|933275|791841|798813|300724,80000.00,139969|757482|289025|153588|463146|643857|751640|009951|561699|242456
2011-06-01,20000.00,266780|395999|482455|146760|775151|017997|002941|209247|891746|607168|349098|684605|171415|691696|785644|578961|272099|338659|887309|634583|110555|745371|118797|296457|486291|731853|112690|596029|926462|409057|683401|633338|358676|584995|840891|521355|801950|826814|061806|007301|597511|978227|097682|053101|218935|287265|187606|856434|738533|778063|035429|763241|055800|955296|437537|974022|093131|793317|151198|999959|411008|924630|743471|620989|916421|738610|612892|115336|654972|271184|207958|597486|050003|610747|448046|937713|185342|998755|311067|750185|463081|204974|048883|550504|332040|561032|692984|326647|772778|532336|379173|574563|648782|660900|938417|946165|381619|696622|319263|787531,6000000.00,562370,40000.00,150319|121058|856516|804705|750317|698559|619968|544118|148937|164820|392090|906597|999117|217351|048290|535058|479027|897396|658044|562040|735502|918485|363451|504779|196892|269439|719995|008778|572625|326918|005027|523457|698145|752774|626063|462112|183706|759918|191490|488078|163895|853116|032164|428888|708578|164234|935713|165877|638369|551208,2000.00,46,4000.00,656|346|801|556,4000.00,,100000.00,562369|562371,200000.00,195474|161001|971173|984513|099772,80000.00,280709|586177|753523|021916|866945|083917|533764|165077|570994|950811
2011-06-16,20000.00,404810|905256|723272|615231|294924|719442|006478|096881|687452|568848|972484|089206|888039|817891|423723|156335|688595|612914|398657|215416|332640|090998|929101|239659|290548|370906|110638|444019|129635|315280|378631|514165|230718|321542|520266|038548|535302|724947|355175|515124|711311|885218|950430|061124|207936|237425|395586|609678|004509|619110|838288|955649|804662|958691|868921|953041|104219|350978|803131|376046|021943|871713|883171|060204|787038|060707|444873|878036|447191|097934|632033|798755|507961|719029|491502|562791|815891|888173|450924|185736|205277|510311|824265|029681|399339|128140|555716|678947|343387|899994|919070|998981|855978|112319|015203|037438|357584|128357|884484|248865,6000000.00,351276,40000.00,001601|769338|859663|598207|107392|351094|565513|369201|994606|669266|885204|382443|456594|767339|304558|650367|577277|337076|477037|704822|423332|713289|458059|230285|773803|826229|731422|037375|259711|802980|862641|594017|843254|966716|591166|992405|917767|378376|588488|981174|513372|239190|011387|002205|244023|140343|283637|195123|836378|885289,2000.00,88,4000.00,486|167|162|582,4000.00,,100000.00,351275|351277,200000.00,568952|710475|372404|424365|331377,80000.00,283521|934531|358070|139336|155858|808331|331544|827715|675429|106300
2011-07-01,20000.00,829752|314478|180607|146464|231468|464109|788855|902310|584671|782991|871182|248882|553859|189871|707831|010023|367008|094402|446044|191425|477298|170821|092055|978881|880583|705504|733018|474634|385914|016159|194707|206729|617907|655453|704041|980654|811538|225119|330661|678500|047691|536436|629672|862534|527248|243319|762674|594711|839646|977665|307600|247686|037462|753415|066415|505839|685047|247433|495563|028280|967264|305573|958927|316128|891278|486774|077236|778452|338779|713516|149982|862595|023903|915228|823959|293172|496215|971656|959837|993643|618681|183084|789129|250552|742957|123201|783915|778176|961216|319547|300517|473995|284258|758575|685455|616628|320362|819965|346517|468702,6000000.00,622953,40000.00,126493|688833|641219|353129|439554|103158|503661|112639|163697|393885|723274|587124|812758|796472|632256|303025|446082|108614|996392|835540|423806|708110|819687|775290|261895|687443|493623|866715|529419|030611|824259|428525|316717|277334|756321|348534|978048|117726|732207|988861|826191|363401|745696|446673|292933|535057|875642|643254|211498|436571,2000.00,51,4000.00,390|160|780|463,4000.00,,100000.00,622952|622954,200000.00,741786|413877|814010|123805|187879,80000.00,678737|256891|507924|482239|315066|505309|852945|012753|765462|209986
2011-07-16,20000.00,168044|310293|312328|989787|272835|833700|133651|821315|950741|233636|499694|366371|937973|729616|196713|886663|149494|367016|453162|467612|586533|788460|669126|990546|369789|201255|806703|107910|482863|471486|615644|095824|016875|159272|082132|501617|655068|445526|629210|975374|438126|212795|857904|734549|955365|966205|555629|256083|812064|651297|010188|849352|912361|750398|758268|764251|496902|071996|333087|249649|928720|828570|687156|716337|967690|980217|689909|474992|442803|746124|769701|892973|984869|173729|559768|756272|527338|964599|020392|237674|241961|071172|968040|065691|927456|944805|307956|004698|229711|298908|627839|365535|784566|223374|534620|975059|049144|696264|552096|112941,6000000.00,116556,40000.00,252467|531711|748099|581594|726509|242112|911663|697548|211079|989700|494737|306707|284005|123884|992405|113555|140369|954982|634017|832283|603859|664417|413767|306622|514879|401597|553432|405193|040672|496677|136602|730636|998548|817639|758595|881549|395880|132358|753670|520322|818670|252614|625121|327150|565262|117676|492740|193450|318249|354284,2000.00,12,4000.00,227|052|534|609,4000.00,,100000.00,116555|116557,200000.00,850793|773320|883206|104802|238665,80000.00,954324|943698|273287|644482|583193|386125|830801|692188|626953|372065
2011-08-01,20000.00,820297|716499|173397|965357|982293|327020|816447|752858|150266|422752|843834|581161|529444|335777|905388|366366|229636|369338|940709|342375|672224|720100|816006|828593|771601|016596|588901|812714|191613|520357|576633|300306|238657|718913|843153|561761|100584|384242|220807|767974|066208|692471|301128|123662|125767|924701|310565|904740|910888|225209|708997|653598|823203|956848|387211|844122|957463|429845|556570|590473|180923|949669|204791|693845|930116|821950|253086|122145|465834|179557|738296|709340|044272|961638|653262|379574|662783|994826|202237|064718|488377|875131|188106|095442|809701|596686|319161|930147|455454|140719|856820|074006|420405|154386|738891|685938|721034|652855|571648|214282,6000000.00,218756,40000.00,582118|722629|705222|133503|135849|511351|510946|247891|024960|487253|382948|611891|274442|815063|449846|685642|237732|684989|420205|021444|501272|361225|224797|609236|355671|826876|405641|761829|087872|264572|332231|164894|810677|348935|995270|375602|857717|159259|974280|708205|201797|765230|239453|461816|285686|115930|560272|567812|802067|967144,2000.00,12,4000.00,703|583|660|221,4000.00,,100000.00,218755|218757,200000.00,300678|654649|411013|403945|325341,80000.00,490658|630212|616010|862198|809925|946307|676773|317596|804687|223566
